Date,Open,High,Low,Close,Adj Close,Volume
2000-04-05,12.923351,14.037434,12.756239,13.814617000000002,10.094066999999999,77084800
2000-04-06,13.703209,14.148841000000001,13.591801,13.870320999999999,10.134768,17167700
2000-04-07,13.703209,13.870320999999999,13.480392000000002,13.647504999999999,9.971961,15131500
2000-04-10,13.758913,13.814617000000002,13.591801,13.758913,10.053360000000001,6324900
2000-04-11,13.647504999999999,13.703209,13.424688,13.480392000000002,9.849853999999999,6087900
2000-04-12,13.591801,14.928699,13.480392000000002,14.427361,10.541784,12169900
2000-04-13,14.483066,15.374331,14.204545000000001,15.151515,11.070910000000001,11922500
2000-04-14,15.095811,15.151515,14.093136999999999,14.148841000000001,10.338274,10659300
2000-04-17,14.260249,14.650178,14.260249,14.371657,10.501083,3951900
2000-04-18,14.427361,14.538770000000001,13.814617000000002,14.371657,10.501083,6083900
2000-04-19,14.427361,14.427361,14.037434,14.260249,10.419681,6001400
2000-04-20,14.037434,14.204545000000001,13.703209,13.758913,10.053360000000001,7755300
2000-04-24,13.814617000000002,14.260249,13.758913,14.204545000000001,10.378978,3494800
2000-04-25,14.204545000000001,14.427361,14.148841000000001,14.260249,10.419681,8311100
2000-04-26,14.204545000000001,14.315953,14.148841000000001,14.315953,10.460381,6666600
2000-04-27,14.204545000000001,14.260249,13.814617000000002,14.204545000000001,10.378978,2788100
2000-04-28,14.204545000000001,15.040107,13.703209,14.761586,10.785996,6977500
2000-05-01,15.262923,16.04278,15.040107,16.04278,11.722139,6605300
2000-05-02,15.708556,15.987077,15.48574,15.875669,11.600035,3514800
2000-05-03,15.819964,15.875669,15.374331,15.597148,11.396523,2223600
2000-05-04,15.48574,15.597148,14.427361,15.597148,11.396523,3848200
2000-05-05,15.374331,15.875669,15.207219,15.652852,11.437227,2043700
2000-05-08,15.931373,16.544117,15.875669,16.04278,11.722139,3251000
2000-05-09,16.209892,16.377005,14.928699,15.262923,11.152315,4750900
2000-05-10,15.151515,15.875669,15.151515,15.652852,11.437227,3684100
2000-05-11,15.708556,16.321301000000002,15.48574,16.04278,11.722139,3363100
2000-05-12,16.154188,16.544117,16.098484,16.432709,12.007054,2162300
2000-05-15,16.934046,17.156862,16.599821,16.878342,12.332667,3025800
2000-05-16,16.934046,17.435382999999998,16.766932999999998,16.98975,12.414069999999999,5590600
2000-05-17,16.98975,17.546791,16.377005,16.98975,12.414069999999999,1769600
2000-05-18,16.934046,17.045454,16.655525,16.864349,12.322443,3207300
2000-05-19,16.488413,16.488413,15.931373,16.209892,11.844246,4300200
2000-05-22,16.265596,16.377005,15.48574,16.265596,11.884945,1921600
2000-05-23,16.265596,16.934046,16.265596,16.822638,12.291965,2349400
2000-05-24,16.822638,17.379679,16.599821,17.26827,12.617579,1765000
2000-05-25,17.212566,17.26827,16.711229,17.101157999999998,12.495475,1944100
2000-05-26,17.045454,17.658199,16.878342,17.602495,12.86179,2967200
2000-05-30,17.769607999999998,17.93672,17.379679,17.713903,12.943196,3622900
2000-05-31,17.713903,18.270945,17.26827,18.270945,13.350216,3982700
2000-06-01,18.215239999999998,18.270945,17.769607999999998,17.825312,13.024598,3229600
2000-06-02,18.716578,18.772282,18.159536,18.716578,13.675828,3866500
2000-06-05,18.270945,18.605169,18.159536,18.326649,13.390917000000002,2666200
2000-06-06,18.605169,18.605169,18.159536,18.215239999999998,13.309515,3314300
2000-06-07,18.270945,18.438057,18.103832,18.438057,13.472319,1034900
2000-06-08,18.326649,18.382353,18.048128,18.215239999999998,13.309515,1083100
2000-06-09,18.270945,18.716578,18.270945,18.716578,13.675828,1342800
2000-06-12,18.493761,18.549464999999998,17.546791,18.215239999999998,13.309515,1203500
2000-06-13,18.438057,18.549464999999998,17.992424,18.549464999999998,13.553721,1093800
2000-06-14,18.326649,18.382353,17.658199,17.825312,13.024598,2592300
2000-06-15,17.825312,18.048128,17.713903,17.825312,13.024598,2809900
2000-06-16,17.992424,18.048128,17.602495,17.881016,13.065299000000001,3592800
2000-06-19,17.825312,17.93672,17.602495,17.825312,13.024598,1431100
2000-06-20,17.713903,17.881016,16.544117,16.766932999999998,12.251266000000001,3278600
2000-06-21,16.766932999999998,17.045454,16.154188,16.488413,12.047753,2741600
2000-06-22,16.655525,17.379679,16.488413,17.101157999999998,12.495475,2202800
2000-06-23,16.934046,17.379679,16.711229,17.212566,12.576878,2425300
2000-06-26,17.825312,17.93672,17.045454,17.101157999999998,12.495475,1898100
2000-06-27,17.323975,18.270945,17.101157999999998,17.713903,12.943196,2291500
2000-06-28,18.048128,18.215239999999998,17.26827,17.491087,12.780387,3952700
2000-06-29,17.713903,19.217914999999998,17.491087,18.995098000000002,13.879338,5514300
2000-06-30,19.385026999999997,19.552139,16.934046,18.688681,13.655447,4954100
2000-07-03,18.493761,19.16221,18.438057,19.050801999999997,13.92004,922300
2000-07-05,18.939394,18.939394,18.270945,18.827986,13.757233,2297900
2000-07-06,18.382353,19.607843,18.326649,19.496435,14.245657999999999,1764100
2000-07-07,19.385026999999997,19.663548000000002,19.329323000000002,19.496435,14.245657999999999,1672300
2000-07-10,19.385026999999997,19.496435,19.106506,19.106506,13.960745000000001,923100
2000-07-11,18.995098000000002,19.050801999999997,18.270945,18.549464999999998,13.553721,1630800
2000-07-12,18.493761,18.605169,17.881016,18.215239999999998,13.309515,2226400
2000-07-13,18.215239999999998,18.215239999999998,17.658199,17.658199,12.902493,2124400
2000-07-14,17.658199,18.827986,17.658199,18.605169,13.594425,1449100
2000-07-17,18.493761,18.493761,17.992424,18.103832,13.228107000000001,626400
2000-07-18,17.881016,18.215239999999998,17.881016,18.159536,13.268811999999999,2688600
2000-07-19,18.215239999999998,18.549464999999998,17.93672,18.215239999999998,13.309515,1516800
2000-07-20,18.326649,18.883689999999998,18.326649,18.326649,13.390917000000002,2468200
2000-07-21,18.493761,18.716578,18.326649,18.493761,13.513019,890300
2000-07-24,18.103832,18.270945,17.825312,18.270945,13.350216,860000
2000-07-25,18.159536,18.883689999999998,18.048128,18.716578,13.675828,1466800
2000-07-26,18.716578,18.939394,18.438057,18.549464999999998,13.553721,1390900
2000-07-27,18.549464999999998,18.939394,18.048128,18.215239999999998,13.309515,1563200
2000-07-28,17.881016,18.215239999999998,17.825312,18.103832,13.228107000000001,912000
2000-07-31,18.270945,18.827986,17.992424,18.716578,13.675828,2730100
2000-08-01,18.660873000000002,18.939394,18.493761,18.827986,13.757233,2287500
2000-08-02,18.716578,18.827986,18.438057,18.605169,13.594425,1530700
2000-08-03,18.605169,18.660873000000002,17.658199,17.93672,13.106003999999999,3767800
2000-08-04,17.93672,18.103832,17.26827,18.103832,13.228107000000001,4718200
2000-08-07,18.438057,19.942068,18.382353,19.942068,14.571270000000002,4259600
2000-08-08,21.278967,21.7246,20.721926,20.77763,15.181795000000001,11405100
2000-08-09,20.721926,21.167559,20.164885,20.276293,14.815485999999998,3920700
2000-08-10,20.499109,21.390375,20.276293,20.499109,14.978291,4870800
2000-08-11,21.390375,21.613192,20.889038,21.390375,15.629523,2556400
2000-08-14,21.390375,21.501783,20.499109,20.499109,14.978291,1474000
2000-08-15,21.334671,21.446079,21.000446,21.223263,15.507417000000002,1746600
2000-08-16,21.334671,21.390375,20.666222,20.944742,15.303904999999999,907100
2000-08-17,21.278967,21.501783,20.944742,21.334671,15.588820000000002,1054000
2000-08-18,21.000446,21.446079,20.944742,21.334671,15.588820000000002,1191200
2000-08-21,21.223263,21.446079,20.610518,20.944742,15.303904999999999,1030700
2000-08-22,21.278967,21.557487,20.833334,21.390375,15.629523,2063500
2000-08-23,21.167559,22.281639000000002,21.111855,22.225935,16.240047,1526600
2000-08-24,22.170231,22.393047,21.501783,21.613192,15.792326000000001,1665000
2000-08-25,21.668896,21.668896,21.000446,21.05615,15.385307000000001,808500
2000-08-28,20.944742,21.167559,20.833334,20.944742,15.303904999999999,1019700
2000-08-29,21.05615,21.613192,20.944742,21.390375,15.629523,1391500
2000-08-30,21.390375,22.170231,21.334671,22.114527,16.158644,2070900
2000-08-31,22.114527,22.225935,21.557487,21.668896,15.833034,1320400
2000-09-01,21.836008,22.448751,21.390375,22.170231,16.199347,1860900
2000-09-05,21.7246,22.225935,21.167559,21.613192,15.792326000000001,2147200
