Date,Open,High,Low,Close,Adj Close,Volume
2005-11-16,7.8,8.842,7.712,7.85,7.487934,97759000
2005-11-17,8.06,8.35,6.8,7.05,6.724832000000001,34308500
2005-11-18,7.24,7.39,6.912,7.0,6.677136999999999,12810000
2005-11-21,7.05,7.192,6.964,7.18,6.848835,6404000
2005-11-22,7.09,7.092,6.86,6.99,6.667599000000001,6533000
2005-11-23,6.94,6.99,6.31,6.79,6.476824,12421000
2005-11-25,6.75,6.89,6.73,6.83,6.514978,1316000
2005-11-28,6.78,6.78,6.51,6.66,6.352819,3155000
2005-11-29,6.66,6.698,6.254,6.394,6.099089,4477500
2005-11-30,6.42,6.482,6.32,6.46,6.162045,3894500
2005-12-01,6.46,7.04,6.43,7.0,6.677136999999999,5688500
2005-12-02,7.0,7.26,6.98,7.22,6.886991,5120000
2005-12-05,7.236,7.49,7.236,7.362,7.022441000000001,4592500
2005-12-06,7.362,7.522,7.29,7.316,6.978563,3202500
2005-12-07,7.33,7.33,6.9,7.09,6.762987,2473000
2005-12-08,7.14,7.256,7.11,7.2,6.867914,1823500
2005-12-09,7.2,7.292,7.156,7.24,6.906067999999999,808000
2005-12-12,7.29,7.3,7.21,7.29,6.953761999999999,953500
2005-12-13,7.288,7.288,7.102,7.118,6.789696000000001,1843000
2005-12-14,7.1,7.14,6.96,7.0,6.677136999999999,1422000
2005-12-15,6.99,6.99,6.73,6.8,6.486362000000001,3273000
2005-12-16,6.77,6.898,6.7,6.838,6.522608999999999,8170500
2005-12-19,6.8,6.88,6.772,6.874,6.556949,2242000
2005-12-20,6.924,7.082,6.88,6.988,6.665691000000001,2423500
2005-12-21,6.98,7.0,6.91,6.958,6.637075,916500
2005-12-22,6.958,6.958,6.86,6.94,6.619905,1171000
2005-12-23,6.89,6.938,6.812,6.85,6.534056,985000
2005-12-27,6.9,7.09,6.9,7.05,6.724832000000001,1214000
2005-12-28,7.05,7.09,7.006,7.016,6.6924,581000
2005-12-29,6.98,7.244,6.98,7.228,6.894622,1076500
2005-12-30,7.25,7.27,7.09,7.27,6.934684,923500
2006-01-03,7.3,7.65,7.2,7.572,7.222755,2993000
2006-01-04,7.58,7.58,7.272,7.38,7.039611999999999,1196500
2006-01-05,7.64,7.948,7.64,7.862,7.499381,3478500
2006-01-06,7.85,8.08,7.82,8.064,7.692063,2306500
2006-01-09,8.2,8.858,8.18,8.722,8.319714999999999,8702000
2006-01-10,8.672,9.36,8.672,9.202,8.777574000000001,8667500
2006-01-11,9.298,9.64,9.07,9.384,8.951179,7560000
2006-01-12,9.468,9.57,8.652,8.792,8.386484,4841500
2006-01-13,8.742,8.922,8.6,8.91,8.499044,2010500
2006-01-17,9.1,9.4,9.0,9.276,8.848158999999999,2609500
2006-01-18,9.27,9.27,9.0,9.156,8.733697,1397500
2006-01-19,9.14,9.56,8.8,9.49,9.052291,3307000
2006-01-20,9.6,9.682,9.248,9.26,8.8329,2309500
2006-01-23,9.26,9.564,9.226,9.554,9.113339,1744500
2006-01-24,9.548,10.678,9.382,10.556,10.069122,5615000
2006-01-25,10.7,11.034,10.03,10.6,10.111094,7019000
2006-01-26,10.65,10.83,10.442,10.49,10.006166,2424000
2006-01-27,10.01,10.516,9.712,10.202,9.731451,6929000
2006-01-30,10.05,10.24,9.66,9.824,9.370886,2970000
2006-01-31,9.824,10.2,9.214,10.164,9.695205,6552500
2006-02-01,10.5,11.404,10.38,11.126,10.612833,7184500
2006-02-02,11.08,11.598,10.612,11.04,10.5308,10589500
2006-02-03,11.24,11.68,11.062,11.102,10.589939,5790500
2006-02-06,11.46,11.46,10.944,11.142,10.628096000000001,3958000
2006-02-07,11.11,11.23,10.282,10.69,10.196944,3575000
2006-02-08,10.9,10.96,10.52,10.696,10.202668,1954000
2006-02-09,10.746,10.866,10.556,10.598,10.109185,2131500
2006-02-10,10.648,10.648,9.792,10.346,9.868811,3580500
2006-02-13,10.2,10.73,10.2,10.548,10.061494,1660500
2006-02-14,10.548,10.598,10.342,10.396,9.916505,1478000
2006-02-15,10.4,10.462,10.316,10.396,9.916505,882000
2006-02-16,10.446,10.47,10.216,10.314,9.838284,848000
2006-02-17,10.35,10.386,10.03,10.272,9.798223,1626500
2006-02-21,10.274,10.278,9.75,9.928,9.470092999999999,2389500
2006-02-22,9.828,9.968,9.63,9.846,9.391869999999999,3314500
2006-02-23,10.04,10.38,9.798,9.98,9.519691,7781500
2006-02-24,10.36,11.15,10.36,10.9,10.397256,11018000
2006-02-27,11.0,11.44,10.864,11.37,10.845578,4822000
2006-02-28,11.32,11.58,10.81,10.95,10.444952,4038000
2006-03-01,11.0,11.37,11.0,11.352,10.828408999999999,3081000
2006-03-02,11.32,11.884,11.158,11.872,11.324428,4253000
2006-03-03,12.1,12.592,12.0,12.12,11.560986999999999,6878500
2006-03-06,12.3,12.6,12.014,12.262,11.696438,4600500
2006-03-07,12.262,12.262,11.834,12.0,11.446523,3193000
2006-03-08,12.2,12.204,11.75,11.838,11.291994,5132500
2006-03-09,11.888,12.9,11.888,12.798,12.207716,5446500
2006-03-10,12.798,13.476,12.536,13.428,12.808659,7088000
2006-03-13,13.65,14.3,13.484,14.256,13.59847,9415500
2006-03-14,14.3,14.44,13.606,13.724,13.091006,9242500
2006-03-15,13.75,14.218,13.5,13.858,13.218826000000002,5496000
2006-03-16,13.86,14.038,13.02,13.358,12.741887,7085500
