Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,7.016456,7.044635,6.424707,6.5937779999999995,5.695695,200900
2000-01-04,6.340171,6.452886,6.311993,6.424707,5.549652,365300
2000-01-05,6.36835,6.5937779999999995,6.311993,6.537421,5.647015000000001,229300
2000-01-06,6.537421,6.903742,6.424707,6.791028,5.866079,419400
2000-01-07,6.791028,7.270063,6.791028,7.270063,6.2798680000000004,887800
2000-01-10,7.213706,7.213706,7.129169999999999,7.213706,6.2311879999999995,281200
2000-01-11,7.185527,7.241885000000001,7.129169999999999,7.213706,6.2311879999999995,595500
2000-01-12,7.213706,7.213706,6.903742,6.903742,5.963442,225100
2000-01-13,6.9600990000000005,7.410956,6.9600990000000005,7.185527,6.206847,466000
2000-01-14,7.213706,7.32642,7.129169999999999,7.32642,6.328551,637600
2000-01-18,7.298242,7.636384,7.185527,7.608206,6.571956,1237400
2000-01-19,7.777277000000001,8.538097,7.749097999999999,8.425384,7.277833,1698100
2000-01-20,8.453562,8.48174,8.312669,8.312669,7.180471000000001,1284200
2000-01-21,8.312669,9.693418,8.312669,9.129847,7.886349000000001,1281700
2000-01-24,9.129847,9.411633,9.073489,9.242561,7.9837110000000004,1160400
2000-01-25,9.27074,9.693418,9.214382,9.608882000000001,8.300138,772300
2000-01-26,9.580703999999999,9.693418,9.242561,9.63706,8.324477,872300
2000-01-27,9.665239,9.806131,8.763525999999999,8.904418,7.691625,1611100
2000-01-28,8.932597,9.017133,8.509919,8.594455,7.4238789999999995,292100
2000-01-31,8.594455,8.904418,8.453562,8.453562,7.302174000000001,407600
2000-02-01,8.678989999999999,8.87624,8.397203999999999,8.622633,7.448217999999999,506500
2000-02-02,8.848061999999999,9.158025,8.678989999999999,8.791704,7.594259,518700
2000-02-03,8.791704,8.904418,8.707169,8.791704,7.594259,97100
2000-02-04,8.791704,8.791704,8.340848,8.538097,7.375195,732100
2000-02-07,8.538097,8.87624,8.509919,8.87624,7.6672839999999995,410900
2000-02-08,8.87624,9.073489,8.509919,8.791704,7.594259,289800
2000-02-09,8.735347,8.87624,8.538097,8.650811000000001,7.472556,330700
2000-02-10,8.566276,11.271416,8.509919,10.595131,9.152058,3323800
2000-02-11,10.623308999999999,11.045987,10.228809,10.595131,9.152058,1588300
2000-02-14,9.975203,10.341524,9.834311,9.947024,8.592225,1612700
2000-02-15,10.087917,10.454238,9.890667,10.341524,8.932993,994100
2000-02-16,10.341524,10.933273,10.341524,10.454238,9.030353999999999,641200
2000-02-17,10.566952,10.679667,10.172452999999999,10.285167,8.884312,445500
2000-02-18,10.313345,10.369702,10.03156,10.144274000000001,8.762608,332200
2000-02-22,10.172452999999999,10.200631,9.862489,10.172452999999999,8.786951,331100
2000-02-23,10.172452999999999,10.172452999999999,9.693418,9.890667,8.543541000000001,207800
2000-02-24,9.524346000000001,10.172452999999999,9.496167999999999,10.172452999999999,8.786951,466200
2000-02-25,10.172452999999999,10.200631,9.975203,10.087917,8.713925,645800
2000-02-28,10.003382,10.341524,9.890667,10.285167,8.884312,304900
2000-02-29,10.285167,10.933273,10.285167,10.933273,9.444144,802000
2000-03-01,10.82056,11.158702,10.764202000000001,10.79238,9.322442,1120000
2000-03-02,11.102345,12.398558,11.102345,12.060414,10.417767999999999,5641000
2000-03-03,12.004058,12.004058,11.38413,11.694094,10.101338,1298600
2000-03-06,11.694094,11.694094,11.468665,11.496844,9.930957000000001,1193200
2000-03-07,11.38413,11.806808,11.18688,11.468665,9.906617,1607600
2000-03-08,11.271416,11.38413,10.933273,11.158702,9.638869999999999,609500
2000-03-09,11.102345,11.327772999999999,10.707844999999999,11.271416,9.736233,304500
2000-03-10,11.243236999999999,11.581380000000001,11.074166,11.158702,9.638869999999999,919800
2000-03-13,10.905095,11.609558,10.79238,11.496844,9.930957000000001,991000
2000-03-14,11.18688,11.243236999999999,10.848738,11.18688,9.663210000000001,377700
2000-03-15,11.18688,11.440487,10.707844999999999,10.707844999999999,9.249417999999999,829500
2000-03-16,10.623308999999999,12.511271,10.482416,11.947701,10.320406,2253900
2000-03-17,11.947701,11.975878999999999,11.412309,11.778628999999999,10.174362,713000
2000-03-20,11.694094,11.694094,10.79238,11.38413,9.833592999999999,765800
2000-03-21,11.299594,11.722272,11.299594,11.637736,10.052658000000001,1009800
2000-03-22,11.750451,13.074842,11.750451,13.074842,11.294029,4448100
2000-03-23,12.962128,12.962128,12.623985000000001,12.793056,11.05062,728600
2000-03-24,12.849414,13.694770000000002,12.849414,13.469341,11.634795,1829800
2000-03-27,13.131198999999999,13.384806,12.849414,13.187555999999999,11.39139,1386400
2000-03-28,13.159378,13.243914000000002,12.990307000000001,13.074842,11.294029,1789000
2000-03-29,13.074842,14.145627,13.074842,14.145627,12.21897,1785700
2000-03-30,14.032912,14.286519,13.694770000000002,13.722949,11.853862,583300
2000-03-31,13.722949,13.976556,13.243914000000002,13.920198000000001,12.024245,1365100
2000-04-03,13.920198000000001,13.920198000000001,13.046663,13.525699,11.683477,738500
2000-04-04,13.751126999999999,13.751126999999999,11.722272,12.595807,10.880239,1232500
2000-04-05,12.680342999999999,12.680342999999999,11.834987,11.834987,10.223042,703900
2000-04-06,11.947701,12.370378,11.665915,12.257665,10.588153,596400
2000-04-07,12.229486,13.751126999999999,12.229486,13.610234,11.7565,1497300
2000-04-10,13.497520000000002,13.497520000000002,12.821236,13.018485,11.24535,1146900
2000-04-11,12.793056,13.131198999999999,12.793056,12.933949,11.172326,835900
2000-04-12,13.046663,13.610234,13.046663,13.384806,11.561772999999999,1283300
2000-04-13,13.469341,13.469341,12.623985000000001,12.623985000000001,10.904578,809700
2000-04-14,12.680342999999999,12.877592,12.116772000000001,12.314022,10.636837,611200
2000-04-17,12.3422,12.3422,11.158702,11.243236999999999,9.711892,707700
2000-04-18,11.355951,11.919522,11.158702,11.863164999999999,10.247385000000001,823500
2000-04-19,11.750451,12.032236,11.525023,11.665915,10.077002,709700
2000-04-20,11.778628999999999,12.229486,11.778628999999999,12.116772000000001,10.46645,1269100
2000-04-24,12.116772000000001,12.314022,12.032236,12.144950999999999,10.490789,1051500
2000-04-25,11.806808,12.173129,10.144274000000001,10.876916,9.395464,2899300
2000-04-26,10.876916,10.876916,10.228809,10.341524,8.932993,2977200
2000-04-27,10.285167,11.045987,10.144274000000001,10.707844999999999,9.249417999999999,2352400
2000-04-28,10.82056,10.989631,10.566952,10.79238,9.322442,1527000
2000-05-01,10.82056,11.355951,10.369702,11.271416,9.736233,743400
2000-05-02,11.158702,11.778628999999999,10.933273,11.271416,9.736233,1411900
2000-05-03,11.299594,11.468665,11.074166,11.102345,9.590187,930200
2000-05-04,11.327772999999999,11.38413,11.045987,11.243236999999999,9.711892,1156000
2000-05-05,11.271416,11.468665,11.074166,11.38413,9.833592999999999,641400
2000-05-08,11.468665,11.834987,11.271416,11.271416,9.736233,1138900
2000-05-09,11.38413,11.722272,11.38413,11.665915,10.077002,437100
2000-05-10,11.694094,11.947701,11.38413,11.891342999999999,10.271725,713500
2000-05-11,11.665915,13.074842,11.665915,12.933949,11.172326,1784600
2000-05-12,12.849414,13.018485,12.314022,12.3422,10.661176,1604000
2000-05-15,12.370378,12.849414,12.257665,12.680342999999999,10.953259,1873700
2000-05-16,12.962128,12.962128,12.144950999999999,12.7367,11.001942,844100
2000-05-17,12.623985000000001,12.962128,12.398558,12.877592,11.123645,714400
2000-05-18,12.933949,12.962128,12.060414,12.060414,10.417767999999999,912900
2000-05-19,12.173129,12.567629,12.116772000000001,12.454914,10.758534,1209200
2000-05-22,12.454914,12.454914,11.834987,11.834987,10.223042,439800
2000-05-23,11.863164999999999,12.398558,11.834987,12.314022,10.636837,496100
2000-05-24,12.314022,12.454914,12.060414,12.426736,10.734195,876900
2000-05-25,12.426736,12.511271,11.891342999999999,11.891342999999999,10.271725,377500
2000-05-26,12.144950999999999,12.144950999999999,11.834987,11.834987,10.223042,145200
2000-05-30,11.947701,12.285843,11.806808,11.806808,10.198702,658300
2000-05-31,11.863164999999999,12.454914,11.722272,11.722272,10.125677,851400
2000-06-01,11.778628999999999,12.004058,11.525023,11.834987,10.223042,1070100
2000-06-02,12.060414,12.060414,11.158702,11.158702,9.638869999999999,1195700
2000-06-05,11.243236999999999,11.271416,10.651487,10.736024,9.273762,606100
2000-06-06,10.848738,11.299594,10.848738,10.905095,9.419804,529200
2000-06-07,11.017809,11.215058,10.82056,11.215058,9.687552,635600
2000-06-08,11.130523,11.327772999999999,10.679667,10.933273,9.444144,876700
2000-06-09,11.045987,11.158702,10.876916,10.989631,9.492825999999999,476600
2000-06-12,11.327772999999999,12.229486,11.327772999999999,11.806808,10.198702,1142900
2000-06-13,11.919522,12.567629,11.919522,12.567629,10.8559,1347400
2000-06-14,12.567629,12.877592,12.454914,12.708521000000001,10.9776,1185500
2000-06-15,12.708521000000001,13.074842,12.116772000000001,13.046663,11.269687,1072600
2000-06-16,13.046663,13.807485,13.046663,13.441163000000001,11.610453,1936700
2000-06-19,13.441163000000001,13.525699,12.933949,13.525699,11.683477,703900
2000-06-20,13.469341,13.779304999999999,13.356627,13.779304999999999,11.902542,2629600
2000-06-21,13.976556,14.652841,13.976556,14.371054999999998,12.413694,2450200
2000-06-22,14.540126,14.540126,13.948376999999999,14.032912,12.121608,1374400
2000-06-23,14.08927,14.483769,14.08927,14.399234,12.438035000000001,919800
2000-06-26,14.540126,14.624660999999998,14.08927,14.371054999999998,12.413694,1069900
2000-06-27,14.314698000000002,14.342876,13.948376999999999,14.201982999999998,12.267652,1549400
2000-06-28,14.230163000000001,14.455589999999999,14.145627,14.427412,12.462377,1398800
2000-06-29,14.399234,14.709197,14.286519,14.314698000000002,12.365012,1539700
2000-06-30,14.540126,14.828945000000001,14.286519,14.828945000000001,12.809218,2441100
2000-07-03,14.878267999999998,14.962805,14.765554000000002,14.878267999999998,12.851827,577100
2000-07-05,14.765554000000002,14.765554000000002,14.032912,14.032912,12.121608,1063500
2000-07-06,13.807485,14.272407999999999,13.751126999999999,13.976556,12.072927,1539900
2000-07-07,13.976556,13.976556,13.582056,13.863841,11.975565,433800
2000-07-10,13.807485,13.920198000000001,13.469341,13.638413,11.780841,404300
2000-07-11,13.835663,14.399234,13.835663,14.371054999999998,12.413694,1964400
2000-07-12,14.371054999999998,14.371054999999998,13.863841,14.117448000000001,12.194628999999999,711900
2000-07-13,14.117448000000001,14.511948,13.976556,14.342876,12.389351,658700
2000-07-14,14.540126,14.85009,14.314698000000002,14.709197,12.70578,341500
2000-07-17,14.681019000000001,14.765554000000002,14.540126,14.737376000000001,12.730121,617000
2000-07-18,14.681019000000001,15.160054,14.624660999999998,15.04734,12.997867999999999,1093200
2000-07-19,14.990982999999998,15.272768,14.990982999999998,15.188232000000001,13.119572,938800
2000-07-20,15.216412,15.216412,14.906447,15.04734,12.997867999999999,688600
2000-07-21,15.04734,15.103697,14.821912,14.878267999999998,12.851827,900900
2000-07-24,14.765554000000002,14.85009,14.230163000000001,14.371054999999998,12.413694,1925400
2000-07-25,14.314698000000002,14.737376000000001,14.258341,14.286519,12.340672,1397700
2000-07-26,14.286519,14.371054999999998,13.89202,14.230163000000001,12.291991000000001,758500
2000-07-27,14.230163000000001,14.821912,14.230163000000001,14.821912,12.803144999999999,735900
2000-07-28,14.934626000000002,15.04734,14.765554000000002,15.019160999999999,12.973526,534000
2000-07-31,15.075519,15.216412,14.681019000000001,14.878267999999998,12.851827,757000
2000-08-01,14.85009,15.667268,14.85009,15.526375,13.411655999999999,2359200
2000-08-02,16.230839000000003,16.96348,15.892695999999999,16.878944,14.580004999999998,4181800
2000-08-03,16.794408999999998,16.794408999999998,16.343554,16.399910000000002,14.166217999999999,1816000
2000-08-04,16.456266,16.907124,16.230839000000003,16.907124,14.604347,1139100
2000-08-07,16.907124,16.935303,16.287195,16.343554,14.117536,1011800
2000-08-08,16.230839000000003,16.597160000000002,16.230839000000003,16.568981,14.312259,1242900
2000-08-09,16.794408999999998,16.878944,16.625338,16.738052,14.458301,863000
2000-08-10,16.766232000000002,16.766232000000002,16.371731,16.399910000000002,14.166217999999999,371000
2000-08-11,16.230839000000003,16.230839000000003,15.892695999999999,15.920875,13.752428,1189500
2000-08-14,15.920875,16.540802,15.920875,16.399910000000002,14.166217999999999,1460100
2000-08-15,16.399910000000002,16.625338,16.089947,16.089947,13.898468,1250700
2000-08-16,15.779982,16.315374,15.779982,16.287195,14.068854,1752600
2000-08-17,16.287195,16.428089,16.230839000000003,16.343554,14.117536,1106500
2000-08-18,16.399910000000002,16.399910000000002,16.061768,16.259017999999998,14.044512,611200
2000-08-21,16.20266,16.230839000000003,15.949053,16.061768,13.874129,310200
2000-08-22,16.005411,16.118123999999998,15.920875,15.977232,13.801107,768000
2000-08-23,16.005411,16.089947,15.864517000000001,16.033588,13.849787,885800
