Date,Open,High,Low,Close,Adj Close,Volume
2011-06-24,19.375,19.575001,18.42,18.625,15.893645999999999,1675400
2011-06-27,18.344998999999998,18.975,18.295,18.825001,16.064314000000003,895200
2011-06-28,19.17,19.995001000000002,18.85,19.35,16.512323000000002,4151800
2011-06-29,19.5,20.485001,19.35,20.035,17.096870000000003,3695200
2011-06-30,20.334999,21.0,20.09,20.700001,17.664348999999998,3025600
2011-07-01,20.6,23.715,20.5,21.1,18.005685999999997,8334200
2011-07-05,21.105,21.5,20.825001,21.105,18.009953,11823000
2011-07-06,20.799999,21.125,20.504998999999998,20.945,17.873421,10983000
2011-07-07,21.094998999999998,21.629998999999998,20.855,20.889999,17.826485,16707600
2011-07-08,20.4,21.299999,20.26,20.705,17.668619,16417000
2011-07-11,20.395,20.395,19.754998999999998,20.049999,17.109671,9495200
2011-07-12,19.93,20.495001000000002,19.719998999999998,20.24,17.271803,8011200
2011-07-13,20.26,20.620001000000002,19.620001000000002,19.98,17.049934,11642800
2011-07-14,19.985001,20.01,19.105,19.32,16.486725,11528400
2011-07-15,19.5,19.735001,19.049999,19.58,16.708597,9938400
2011-07-18,19.365,19.795,18.875,19.559998999999998,16.691527999999998,8311600
2011-07-19,19.629998999999998,19.969998999999998,19.565001000000002,19.870001000000002,16.95607,6423000
2011-07-20,19.895,19.969998999999998,19.700001,19.764999,16.866463,5449000
2011-07-21,19.764999,20.120001000000002,19.555,20.049999,17.109671,7249200
2011-07-22,20.139999,20.41,19.955,20.285,17.310205,6645600
2011-07-25,20.625,21.059998999999998,20.325001,20.684998999999998,17.651543,8898600
2011-07-26,20.695,21.860001,20.635,21.525,18.368358999999998,11324200
2011-07-27,21.51,21.65,20.985001,21.030001000000002,17.945953,6998400
2011-07-28,21.215,21.469998999999998,21.094998999999998,21.389999,18.253162,6654600
2011-07-29,21.174999,22.305,20.985001,21.895,18.684099,10709600
2011-08-01,22.52,22.690001000000002,21.995001000000002,22.485001,19.187582,11518400
2011-08-02,22.264999,22.450001,21.125,21.165001,18.061157,10995600
2011-08-03,21.639999,22.700001,19.51,20.715,17.677145,13413800
2011-08-04,20.355,20.355,18.615,19.209999,16.392854999999997,15377800
2011-08-05,19.455,19.610001,16.719998999999998,18.655001000000002,15.919243,12348600
2011-08-08,17.620001000000002,18.0,14.74,16.165001,13.794407000000001,16543000
2011-08-09,16.535,18.205,16.209999,18.049999,15.402967000000002,12054200
2011-08-10,17.775,18.42,17.059998999999998,17.559998999999998,14.984827,9682600
2011-08-11,17.950001,19.299999,17.715,18.67,15.932043,8756400
2011-08-12,18.795,19.559998999999998,18.450001,18.705,15.961912,5906800
2011-08-15,18.945,19.825001,18.945,19.549999,16.772657000000002,5365400
2011-08-16,19.18,19.719998999999998,19.059998999999998,19.43,16.669712,6532400
2011-08-17,19.815001000000002,19.98,19.405001000000002,19.549999,16.772657000000002,5627600
2011-08-18,19.055,19.254998999999998,17.705,18.305,15.704532,7501400
2011-08-19,17.889999,18.334999,17.32,17.495001000000002,15.009607,9878600
2011-08-22,17.91,18.0,16.174999,16.285,13.971497,10774000
2011-08-23,16.315001000000002,17.35,16.025,17.125,14.69217,10360000
2011-08-24,17.200001,18.014999,16.855,17.915001,15.36994,6723400
2011-08-25,18.094998999999998,18.450001,16.959999,17.190001000000002,14.747935,6376000
2011-08-26,17.200001,18.379998999999998,17.035,17.434998999999998,14.958128,5880400
2011-08-29,17.635,18.18,17.52,18.0,15.442863000000001,4175000
2011-08-30,17.945,18.190001000000002,17.375,18.014999,15.455732999999999,4385200
2011-08-31,18.254998999999998,18.725,18.254998999999998,18.530001000000002,15.897570000000002,5731000
2011-09-01,18.715,19.110001,18.455,18.504998999999998,15.876122,4515400
2011-09-02,17.915001,18.495001000000002,17.559998999999998,17.709999,15.194060999999998,3594200
2011-09-06,17.115,17.700001,16.645,17.5,15.013894,5723400
2011-09-07,17.790001,18.465,17.625,18.145,15.567262,5212200
2011-09-08,18.08,19.075001,17.785,18.865,16.184975,4086600
2011-09-09,18.309998999999998,18.889999,17.965,18.174999,15.593004,5889000
2011-09-12,17.67,18.440001000000002,17.445,18.33,15.725979,3919200
2011-09-13,18.200001,18.315001000000002,17.219998999999998,17.67,15.159744,7147000
2011-09-14,17.620001000000002,17.655001000000002,17.23,17.514999,15.026765,7640600
2011-09-15,17.940001000000002,18.48,17.615,17.709999,15.194060999999998,6081400
2011-09-16,17.764999,17.834999,17.43,17.549999,15.056792000000002,7195400
2011-09-19,17.09,17.280001000000002,16.549999,16.775,14.391891000000001,5096200
2011-09-20,16.785,17.115,16.75,16.844998999999998,14.451944000000001,3859200
2011-09-21,16.674999,17.23,16.17,16.200001,13.898575,4013000
2011-09-22,15.58,15.7,14.42,14.735,12.641699000000001,11073600
2011-09-23,14.59,15.16,14.53,14.765,12.667438,6768000
2011-09-26,14.95,15.18,14.75,15.05,12.911949,7971000
2011-09-27,15.415,15.91,14.85,14.915,12.796126,9412400
2011-09-28,14.985,15.32,14.46,14.49,12.431505,8844400
2011-09-29,14.835,14.925,13.175,13.92,11.94248,10516800
2011-09-30,13.685,13.965,13.415,13.53,11.607883000000001,9626800
2011-10-03,13.455,13.9,13.305,13.575,11.646491000000001,8648200
2011-10-04,13.4,14.405,13.335,14.38,12.337132,10200000
2011-10-05,14.535,15.89,14.265,15.74,13.503927,10463800
2011-10-06,15.76,16.674999,15.55,16.645,14.280357999999998,7978400
2011-10-07,16.860001,16.99,15.625,15.8,13.555401000000002,8532800
2011-10-10,16.139999,16.735001,16.040001,16.485001,14.143087,5005200
2011-10-11,16.34,16.805,16.215,16.575001,14.220301999999998,6615000
2011-10-12,16.709999,17.065001000000002,16.639999,16.785,14.400468,7544200
2011-10-13,16.665001,16.945,16.415001,16.885,14.486263000000001,6341200
2011-10-14,17.215,18.1,17.174999,18.07,15.502919,6739600
2011-10-17,18.02,18.24,17.424999,17.469998999999998,14.988157999999999,4717600
2011-10-18,17.375,18.27,17.084999,18.094998999999998,15.524363000000001,4533600
2011-10-19,18.094998999999998,18.530001000000002,17.725,17.799999,15.271278,6033800
2011-10-20,17.799999,18.33,17.645,18.245001000000002,15.65306,4675400
2011-10-21,18.450001,18.84,18.25,18.674999,16.021967,6436200
2011-10-24,18.775,19.235001,17.77,17.924999,15.378511999999999,6574200
2011-10-25,17.325001,17.325001,15.705,16.485001,14.143087,18550600
2011-10-26,16.91,17.475,16.6,17.365,14.89807,7477000
2011-10-27,17.635,18.860001,17.635,18.665001,16.013391,7724200
2011-10-28,18.59,18.809998999999998,18.129998999999998,18.66,16.009102,7260000
2011-10-31,18.504998999999998,18.504998999999998,17.709999,17.950001,15.399963,6581200
2011-11-01,17.75,19.059998999999998,17.145,18.0,15.442863000000001,13188600
2011-11-02,18.450001,19.215,18.375,19.165001,16.44236,9171400
2011-11-03,19.5,19.775,19.049999,19.334999,16.588209,7802600
2011-11-04,19.1,19.360001,18.745001000000002,19.309998999999998,16.566759,5657600
2011-11-07,19.065001000000002,19.525,19.065001000000002,19.459999,16.695448000000003,4111000
2011-11-08,19.514999,19.719998999999998,18.860001,19.055,16.347982000000002,5019200
2011-11-09,18.51,19.495001000000002,18.27,18.51,15.880412,6974000
2011-11-10,18.844998999999998,18.945,18.0,18.85,16.172107999999998,6920800
2011-11-11,19.135,19.59,18.82,18.885,16.202137,8037200
2011-11-14,18.815001000000002,18.815001000000002,17.684998999999998,18.355,15.852357999999999,8146400
2011-11-15,18.254998999999998,18.66,18.120001000000002,18.49,15.968948999999999,5613800
2011-11-16,17.370001000000002,17.530001000000002,16.1,16.32,14.094823000000002,24769400
2011-11-17,16.360001,16.665001,15.62,15.81,13.654359,15642000
2011-11-18,15.925,16.475,15.805,16.41,14.172553,6335800
2011-11-21,16.165001,16.655001000000002,15.65,16.42,14.181185999999999,6564600
2011-11-22,16.545,16.775,16.115,16.76,14.474829999999999,6095600
2011-11-23,16.49,16.715,16.245001000000002,16.415001,14.176870000000001,8240200
2011-11-25,16.32,16.360001,16.094998999999998,16.135,13.93505,2732200
2011-11-28,16.809998999999998,17.094998999999998,16.334999,16.639999,14.371194000000001,7631000
2011-11-29,16.754998999999998,16.805,16.389999,16.584999,14.323691,7627400
2011-11-30,17.055,17.264999,16.225,16.695,14.418694,12317400
2011-12-01,16.959999,17.165001,16.68,16.975,14.660514000000001,5997200
2011-12-02,17.209999,17.385,16.565001000000002,16.655001000000002,14.384147,7471200
2011-12-05,17.014999,17.725,16.93,17.200001,14.854835999999999,9112200
2011-12-06,17.285,17.389999,17.0,17.32,14.958476999999998,5930600
2011-12-07,17.23,17.299999,16.905001000000002,17.25,14.898019,8031400
2011-12-08,17.165001,17.285,16.745001000000002,17.01,14.690745000000001,9874800
2011-12-09,17.014999,17.455,16.9,17.440001000000002,15.062116,6378600
2011-12-12,17.209999,17.295,16.950001,17.295,14.93689,10916400
2011-12-13,17.055,17.445,16.725,16.975,14.660514000000001,7383400
2011-12-14,16.834999,16.92,16.014999,16.34,14.112097,7003800
2011-12-15,16.504998999999998,16.635,16.165001,16.264999,14.047322,3495800
2011-12-16,16.424999,16.625,15.895,15.98,13.801179999999999,8456800
2011-12-19,16.0,16.41,15.86,15.97,13.792544,6274600
2011-12-20,16.334999,16.48,15.905,16.1,13.904817999999999,6291000
2011-12-21,16.025,16.424999,16.0,16.334999,14.107778,4308800
2011-12-22,16.465,16.705,16.334999,16.655001000000002,14.384147,3693000
2011-12-23,16.66,16.790001,16.605,16.764999,14.479149,1841000
2011-12-27,16.775,16.99,16.695,16.825001,14.530970000000002,1539800
2011-12-28,16.795,16.92,16.370001000000002,16.57,14.310735000000001,3285000
2011-12-29,16.674999,16.68,16.43,16.639999,14.371194000000001,2127000
2011-12-30,16.665001,16.75,16.504998999999998,16.645,14.37551,2165600
2012-01-03,17.275,17.475,16.68,16.705,14.427328,5043200
