,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,BHF,DXC,EVHC,LMT,L,LOW,NWL,NFX,NEM,NWSA,NWS,NEE,NLSN,NKE,NI,NBL,JWN,NSC,NTRS,NOC,NRG,NUE,NVDA,ORLY,OXY,OMC,OKE,ORCL,PCAR,PKG,PH,PDCO,PAYX,PYPL,PNR,PBCT,PEP,PKI,PRGO,PFE,PCG,PM,PSX,PNW,PXD,PNC,RL,PPG,PPL,PX,PCLN,PFG,PG,PGR,PLD,PRU,PEG,PSA,PHM,PVH,QRVO,PWR,QCOM,DGX,Q,RRC,RJF,RTN,O,RHT,REG,REGN,RF,RSG,RMD,RHI,ROK,COL,ROP,ROST,RCL,CRM,SBAC,SCG,SLB,SNI,STX,SEE,SRE,SHW,SIG,SPG,SWKS,SLG,SNA,SO,LUV,SPGI,SWK,SPLS,SBUX,STT,SRCL,SYK,SYMC,SYF,SNPS,SYY,TROW,TGT,TEL,FTI,TXN,TXT,TMO,TIF,TWX,TJX,TMK,TSS,TSCO,TDG,TRV,TRIP,FOXA,FOX,TSN,UDR,ULTA,USB,UA,UAA,UNP,UAL,UNH,UPS,URI,UTX,UHS,UNM,VFC,VLO,VAR,VTR,VRSN,VRSK,VZ,VRTX,VIAB,V,VNO,VMC,WMT,WBA,DIS,WM,WAT,WEC,WFC,HCN,WDC,WU,WRK,WY,WHR,WMB,WLTW,WYN,WYNN,XEL,XRX,XLNX,XL,XYL,YUM,ZBH,ZION,ZTS
MMM,1.0,0.9471067781374504,0.91758956685163,0.9667340288929034,0.9268061106966364,0.9620769166217452,0.9318980889607001,-0.5176634042101481,0.9671548927132185,-0.28127258650643167,0.9554966983961146,0.8786197463091471,0.9089913357793842,0.6028542882314475,0.9694826450575746,0.28284019259327864,-0.4351397722774694,0.6504969042221334,-0.38060886418890544,0.966641370620274,0.6590032987425891,0.9635982178147605,0.8697393206388883,0.2240830378656162,-0.033697392946645054,-0.6218719771619079,-0.647346797286734,0.9695865458603878,0.9535681082478948,0.9681546808179536,0.9543811811358577,0.6840599731332696,0.8670136987672766,0.9195636342847257,0.6938439776349443,0.9592006720747096,-0.10038025133082204,0.7097382214743232,0.6726921657879408,0.967865750502005,0.7312436358580436,0.9566102245619714,0.8822282328413323,0.7654126331615582,0.8857635395094282,0.9760627353586285,0.9409573444153433,0.8251221104629736,0.9185855872005744,0.7070980328211114,0.9152262526949111,0.7522024804903532,0.9732286942610936,0.8399043831795832,0.8583904380936559,0.6970975739942288,0.9008399291282526,0.876754604166591,0.8875630036928923,0.9639687003845069,0.9087482793486058,0.929773655682988,0.7228777679490586,0.9731741181995888,0.8044569865206072,0.8656369292753451,0.9332443266308245,0.6506347675674374,0.9351999483165074,0.9391646449846753,0.7564923322034914,0.7882561540885613,0.8774999262904174,0.9596681511341326,0.19398523110547028,0.859352918021607,-0.003144016902506405,0.32330349793026875,0.7814606450309916,0.8731063836812811,0.8639746161201343,0.5672229120052993,0.9533536365754927,0.9696943914042567,0.9586670638202458,0.8198044396424452,0.8415247630207423,0.9274949726987205,-0.332461547783875,0.9455141568634595,0.9620559877215957,0.8599535629663349,0.9485625659803718,0.9072254047968287,0.9663774502043094,0.9629518088529745,0.8837128576112071,0.9534507484324509,0.9056383585216048,0.965636151214169,0.7393540552493392,0.814706475401759,0.8422610910924184,0.8867743721228623,0.9657153288224938,0.9769737449338615,0.9314496430622937,0.9577067897420313,0.7647198940188668,0.7996915894244953,0.9768798232575383,0.9191640042752539,0.8077981043334945,0.9596659835491201,0.969307569082345,-0.06649256141096259,0.9646006211523377,0.7131071593288085,0.8612855854096575,0.9592941746599959,0.7556234412859383,0.17668061979224317,0.9019476085376347,0.9558269334336122,0.8962159858751886,0.918047545502389,0.9679289004312028,0.613960527497677,0.7142041997693145,0.46487797247045387,0.9787959075621336,0.8776354998961761,0.31557618310494906,0.9687529912055745,0.9789971955435247,0.9015736277465105,0.9599519367310148,0.9802443474534432,0.9747544933762803,0.5773428447796722,0.8581789266853121,0.828265182135617,0.9444370166467746,0.9405891831493371,0.926486174076104,0.9450823483882149,-0.2523365081548776,0.952660647258641,0.9504279671300506,0.8251553963641562,0.9571457660905865,0.978400946243417,0.8859493186859088,0.9301150203140226,0.9680013340226764,0.8686083952647333,0.9597099268165862,0.7766296173405005,0.9019654377862253,0.8645723730676952,0.30282041001533583,0.9306926666213869,0.9141794699789103,0.8148850261670737,0.6284442660300789,0.9759237912801312,0.8754676155847866,0.7176105053850882,0.871694757613722,0.9318498100467872,0.9540969645954939,0.9722756687050531,0.9106954195088558,0.9685843352721075,0.9646838241117537,0.9409625520143431,0.8756334319708878,0.4151061390728758,0.03416484268572037,0.909899346332292,0.9646610146837736,0.7311824861225191,0.9349807607550928,0.9366811252557771,0.6824775119736382,0.9422136192534437,0.0807594247335961,0.531771474459584,-0.23060550922449188,0.9169690364118253,0.9292797284892018,0.8706129011231312,-0.32486640222119756,0.8746458035434562
ABT,0.9471067781374504,1.0,0.870608069681196,0.9537401601748269,0.890622729069941,0.9031476587865769,0.8885091123239783,-0.5849585018558446,0.9561289279461243,-0.22381710744513075,0.9206458121158668,0.9144087781010308,0.8760802942433795,0.5959483898812202,0.9536002625578742,0.2932747373608268,-0.5277052694792533,0.5076740169624607,0.34825645244809356,0.9294922563079999,0.6970019201399792,0.9091999685688481,0.7906121233867158,0.15300297628053044,-0.09187893969949505,-0.21020088229998035,-0.28520674166467846,0.9612545077797476,0.8665398515889561,0.9591450245780156,0.897881608946805,0.7583062121293612,0.9001055994144503,0.933665998645966,0.7419984015356295,0.8969784375675633,0.025202082038564114,0.7307921436893738,0.5691267560237578,0.9361569846832583,0.7730278283834542,0.9269116168668085,0.8998960234841185,0.8115769228097439,0.8837523811993625,0.9538702546521833,0.9366306015796727,0.7502202479916049,0.8714143937781964,-0.010341546501104765,0.9130439659272893,0.7581854166568748,0.9642258892535104,0.8571644945609689,0.9296543908514867,0.6874409485963378,0.886703798691964,0.8646447810432354,0.8311849379276857,0.9410801399867564,0.9060626865432284,0.9209647407224769,0.7982291949263146,0.9699761129384618,0.8128346615999228,0.9019850158258157,0.9341517463514952,0.5761467931289621,0.9305570158946006,0.8697164123004084,0.6998453848943118,0.7634186052031302,0.8811411224817981,0.9492962675568586,0.09124925746635161,0.9026304026751567,0.7163494914227868,0.4452845745408797,0.8226646678760632,0.8480539325102318,0.7603248238999932,0.6632688782965012,0.9529237600476514,0.933185798656387,0.9330378626969008,0.8149374343823187,0.8083465931905446,0.9470353372474473,-0.447755981423909,0.9086194886208808,0.9615011365365002,0.866647449637995,0.9229355619723495,0.8947576951948558,0.9756248757184088,0.945980316570416,0.7974921290346153,0.9477090189724878,0.9475077405312092,0.9277650860999427,0.7769964219341985,0.8205330451069832,0.8785670989127096,0.8169476149660478,0.9743619322165257,0.9743509126303491,0.9180417606059456,0.9579130961237579,0.7691622093771895,0.7869405086348935,0.9642003592617122,0.9195717119990162,0.7305358496753446,0.9107921739849886,0.9455622204119665,-0.08731032432939244,0.9333059916231009,0.7247246054186267,0.923835314264666,0.9089653721086882,0.6661049089005803,0.4559948247558891,0.8590536810162616,0.8649717071331534,0.9264325078408453,0.908526619915626,0.943659362610799,0.7081045200603765,0.6687944019366979,0.4228797745023801,0.9630948794344283,0.9037958895091667,0.33967277118159905,0.96578487839728,0.9518597463313399,0.8544344990676973,0.9605507131129234,0.9517927850250372,0.9695473768978993,0.7025413468175754,0.8771529623410408,0.8443523901806308,0.8555533748287005,0.910057955708166,0.8627835157402618,0.9324521103713392,0.4699449140604625,0.9474248475161212,0.9703170487905783,0.7580718264183895,0.8927562089154792,0.9280852056836206,0.8864205081015032,0.9381225747246289,0.9484683737008168,0.8793255190754344,0.9806608658666724,0.751010855867875,0.8838486810926082,0.9002443247627365,0.32997565608640717,0.9353062716446371,0.935871977083064,0.8787853379822823,0.689008826939529,0.9512988243532108,0.8606279858862487,0.6518831144171223,0.9112843482572567,0.8896839736878646,0.9566111490721017,0.9253121502202539,0.9151089676577664,0.953686214417265,0.9535293372503394,0.9555460190677939,0.9183955158264534,0.30601025229609524,0.525758772663874,0.8829428615401478,0.9349394543818262,0.8381697035435894,0.8901235384433076,0.9583173512552734,0.7430910175372585,0.9442243341577751,0.007627364379601738,0.5303003610667245,-0.33373203607209606,0.7043744046674391,0.949038422968016,0.7860686328549206,-0.42439677752649174,0.7543099150810326
ABBV,0.91758956685163,0.870608069681196,1.0,0.7828103503607727,0.7403703138735608,0.8312264850559511,0.8683431462163564,0.1886577164878898,0.8968128122477818,0.056811196858242485,0.9055078046928628,0.15973104110196054,0.7254714689106314,0.8068422708618245,0.9289128098993666,0.7098376454247353,-0.7327723602583991,0.5763763219725212,-0.028592446499241673,0.8881325270522811,-0.4958706901800595,0.8766316019283001,0.8733476668347427,0.6485378166952463,-0.20553545422546718,-0.5371259163858622,-0.5962864118307982,0.857033275435373,0.8082269618972903,0.829160534692176,0.8069179566637936,-0.6014414346952625,0.378244555728824,0.6340532625662526,0.8604811633139265,0.8498483534593209,-0.4198065582007113,0.4007441517323713,0.5651721699863892,0.8565598219039349,-0.23475978860757268,0.8440480456208806,0.1203923165636357,0.7907775818355339,0.6986993353605804,0.8089412601581973,0.6612996456743829,0.8669055944371097,0.8441291934119416,0.4975322532341139,0.14963289085076423,0.7885742389557723,0.8864306358080893,0.8918991870718755,0.18497791657504814,0.8760263953153468,0.8050116911040719,0.5179954311480648,0.7556202628152016,0.7384106997874322,0.025215920691943564,0.8540559518058429,-0.6221835439913433,0.8760122157336137,0.7814038582666493,0.31476846192564595,0.7755481430616317,0.879909568329078,0.745118918000419,0.7466450743070686,0.6683210678488273,0.6597148295029536,0.8713709677723586,0.7237374769726165,0.3760553740833025,-0.4115496782211845,0.3785933881436617,-0.18655603268737553,-0.030425451674270215,0.7824421911354575,0.8822360443495117,-0.6566165428731277,0.777323182805429,0.8456085852919349,0.6705513174454276,0.8180999917209424,0.8143192432908327,0.8221565100506518,0.47803965502735357,0.7931419177375436,0.7806682688775148,0.6371849592689227,0.7377936569453644,0.8821203982865985,0.8731128317691894,0.8236114716879267,0.8502033337653083,0.8446014471389132,0.8816465600819788,0.7173461948413519,0.16992317298872495,-0.10500254415535573,0.2120392798957189,0.9184089247814632,0.9098688696251617,0.9095816587898569,0.679482988799005,0.8241222019766518,0.8764358637448459,0.8272996525840359,0.9040671764926056,0.7103348748254763,0.8767430731545688,0.9180292888914907,0.8446427455720432,-0.12027809184716576,0.7950819132509649,0.6054681461581907,0.13011760923497354,0.8851765873929394,0.45420407779124217,0.41986959906474786,0.8374411222039856,0.7391894577623429,0.5418583820117528,0.6932937639795059,0.8568348773322754,-0.6340164103081096,0.8456879410045883,0.8333711317045329,0.9100530292860158,0.3001183267759754,0.8923693652301034,0.857184858254533,0.8690447547900297,0.8017771646780837,0.8032903310587388,0.9033692149389779,0.8655656427145649,0.14921648670181667,0.16877422267214154,0.16500221599842504,0.7435387777950163,0.8458016371903377,0.7293783805695978,0.8760181376168876,-0.028209414373461993,0.8582412346297841,0.697277276556419,0.7920799093445313,0.873320223762606,0.8638866198026739,0.4612331008261885,0.5224899030245289,0.9225283478013817,0.752221477784151,0.8317631951707108,0.7626246524595535,0.7803340830325054,0.12042631389029268,0.7217944020781323,0.7592987013617919,0.672590346568092,0.7244015002091834,-0.42785836288868917,0.8802988293589371,0.8792408380188744,0.7739025539688161,0.21805641130482373,0.8990077193069252,0.9006227215941733,0.8012961867770674,0.8331695386079114,0.7804298649150315,0.8808392158780208,0.7334550646797099,0.24330833939425336,0.8348385109978184,0.547411060091346,0.6893726136425925,0.8630676612461589,0.2031456248974,0.8447386558270695,0.7734035897814019,-0.2990592742814076,0.7867562292414464,0.469997842026325,0.5856210041144493,0.8403874534813262,0.7488613834091326,0.8152282676707809,0.9019490733364421,0.36680169556961006,0.873570219852468
ACN,0.9667340288929034,0.9537401601748269,0.7828103503607727,1.0,0.9392256211821888,0.9590374704974804,0.9247704403257955,-0.511404949069656,0.9635660876191376,0.04039205176066756,0.9326542347707966,0.8436671741575091,0.8863638116081428,0.9250736285603796,0.9588074504133862,0.8146699552975866,-0.5492895244032165,0.7123447029296582,-0.5354476141057061,0.9500345521855436,0.650912976276053,0.9234557125878043,0.826687742936421,0.11755869436389756,-0.16672481841501058,-0.8103261100057845,-0.8024161400740009,0.9763593167983894,0.9142768707159794,0.9775749212933219,0.9525050490692057,0.6812310898253024,0.8569770919050483,0.917289955416058,0.7877414672409063,0.942455871167893,-0.12336220410751118,0.6939222889787435,0.6760813974494337,0.9742265229480087,0.7524344160355856,0.9536715458500359,0.8782474124969695,0.9388025362687119,0.8697183051933371,0.9466224378903699,0.9392206744372458,0.7341450333563021,0.9331246319095532,0.7016179827054352,0.8812303248775322,0.7401169046610809,0.9774222333290766,0.9430156858792048,0.8715357071938599,0.7893698738131065,0.9228719570145019,0.9321155405515066,0.8251280238281508,0.9804785865753941,0.8935375912513313,0.9131467772582669,0.7465871952463125,0.9551977299465444,0.7981480531039304,0.8911590713042962,0.9701075602088651,0.5496766143973499,0.9447830660488534,0.9281078654654615,0.6926917156699873,0.7473418610399164,0.880181860671543,0.9849855859138237,-0.027235313668136002,0.8715020485038365,-0.49389335700693143,0.655975554836788,0.839526535234079,0.8979321777372218,0.8787949024280441,0.5698638880939114,0.9535146210927476,0.9568649071350963,0.9806004800678206,0.9550063154740199,0.8062064896212277,0.9310920950043039,-0.500481563947969,0.9523500345512188,0.9657614769130376,0.8188319102550372,0.9348341383778973,0.8987737925168913,0.9856265330335806,0.9826698197047978,0.8144313131913499,0.9798996745542468,0.9574841635888386,0.978690283320752,0.7321486002987453,0.7654561182854558,0.7802472112742899,0.8449057267857205,0.9612305599057518,0.9784799613942347,0.8789265952273312,0.9761110632468145,0.8815575395484665,0.7477817521968251,0.9766029543346119,0.959610020321415,0.7622809798315808,0.925259604817275,0.9825701579866474,-0.2910600425585301,0.9653022432287022,0.6625747728080836,0.8794720684783165,0.9344031558695829,0.6647373931577459,0.2828030744222065,0.9055351486053765,0.9235715211656815,0.9096074394993084,0.9145493577221383,0.9265499435716279,0.677389158107587,0.9254748616745712,0.35781803660768363,0.9699062273516691,0.8758155782312357,0.7761600152945896,0.9822486330154199,0.961255563565063,0.8937229827410841,0.9673812176991494,0.9839505801020876,0.9862707031884788,0.3688491005248575,0.8550050281995663,0.8500173629543484,0.9214525421579429,0.9475152035057128,0.9714430524273518,0.9201962139618741,-0.647930454395391,0.9346461748287606,0.9434585495283028,0.7378852049622845,0.9289209105181092,0.9481076499948935,0.8414875298856106,0.9232556197414227,0.9543842621416913,0.9010213869400568,0.9537422868425558,0.7126929177837017,0.902243314693889,0.8833275081754779,0.9511446112117642,0.9623877387418467,0.962418414189477,0.9012511364717731,0.5751913943754204,0.9784461482091756,0.8537445800016131,0.6680238857017653,0.8792063084769595,0.8957940646402135,0.964141546069868,0.9701401900357447,0.9706299430462062,0.9876094994080736,0.9279827341896553,0.9637180679912932,0.8294311257175165,0.35957404617331795,0.04177638270365786,0.8606440063182794,0.9165035402953005,0.7864145076880783,0.9244881144103616,0.9156481710119208,0.6834898549434276,0.9806125929880982,0.07287957653710224,0.8945310482373722,-0.3267788136083002,0.8969541902228844,0.9617734617788001,0.7851377094286983,-0.43727361759410516,0.8931376207127687
ATVI,0.9268061106966364,0.890622729069941,0.7403703138735608,0.9392256211821888,1.0,0.9668802540898255,0.9394715644345698,-0.5255602465667375,0.9084552566265564,-0.2564173485352901,0.9378443054546018,0.7597861477547005,0.8848291517514292,0.5625713082980391,0.938576865066937,0.27153525144406526,-0.3401391697349738,0.730358618823958,-0.6155191752405208,0.967751515521506,0.6568923574777182,0.9072484673799405,0.8256898811531989,0.29614842374011513,0.02469934821669314,-0.7570183578157562,-0.7300470658147857,0.9553114480278836,0.894031572016177,0.9437616302296279,0.9247247460721801,0.6098550932332749,0.7661793655002511,0.8616239618045699,0.7497617624546989,0.9541576689300743,-0.1076487137537981,0.740137097760037,0.7649099137602905,0.9474722004778198,0.7223052603959285,0.8884382297415635,0.7840755038814737,0.7172678412316019,0.8288756058620884,0.8927773198406993,0.8679296423710576,0.7227603058904847,0.8861801496002367,0.4400324652965215,0.807228275136635,0.7976825146935157,0.9497105405534113,0.8062102050075289,0.747270695233567,0.5826199172356668,0.9104575801306936,0.742862498990856,0.7798317810653876,0.915542596394364,0.8076737555987337,0.8834958577859828,0.6129067612365472,0.8736838819748615,0.8584777741538332,0.8242563554743433,0.8716162250327554,0.5863513403504165,0.8894676221608074,0.8906627752925065,0.7411249190578625,0.7269563264233003,0.9009703712829152,0.9398050417986243,0.09443060642537275,0.7518770888478892,-0.5859282509004193,0.34953371563837665,0.7038372355997198,0.8759907708309331,0.8333954369317306,0.529321869022539,0.8903248726747185,0.969214524732897,0.9328658478295727,0.7821363937528758,0.8352335809418998,0.8597265774771418,-0.39470684058842753,0.9533984719052279,0.9095797956480375,0.7361948053332683,0.8641746763734096,0.8655432755699652,0.9234774774753758,0.9235820503504726,0.8181798862009362,0.8906730771932039,0.8477866030780156,0.9461288380102596,0.7302874857117052,0.5337976376811054,0.6441811176967936,0.8379815211422413,0.9145774120652721,0.9155421407623366,0.8105059889634585,0.9122462738939655,0.7199411607346309,0.7391630594398141,0.9386145686349482,0.8935247400270236,0.7576508909418564,0.9082453955263718,0.9265122738969515,-0.05183439981056799,0.9151646754851439,0.6658056302695976,0.7888771674642869,0.9447804743638951,0.6881164598865825,0.012789005591649012,0.842284781692584,0.910836447363378,0.8418226987248809,0.8596042928784229,0.8237678215741788,0.5350402267615787,0.6914773126158563,0.44522843185303895,0.9502175637191708,0.7488995371291192,0.2619026002898078,0.9100929989607079,0.9130137452302471,0.8946730123239619,0.8798610493145949,0.9194712710532068,0.9278271771170388,0.34325938795437094,0.7100123389103702,0.6783500395477409,0.9356072933374281,0.9074320696439676,0.8981145310209728,0.8831577372049525,-0.20433255477378345,0.8792097986770254,0.8596524869924699,0.664040400288096,0.9225635122654435,0.8878311554032023,0.7449782472827149,0.8497370722086294,0.9147951535210247,0.827437802221566,0.8721057063283881,0.7652508117986034,0.8391932338846233,0.7918541308688974,0.31995725989248053,0.8598807891218858,0.8498943343365323,0.7535561908117274,0.32057471179136315,0.9121346933752292,0.8336053944603232,0.780620687493082,0.7523233364952335,0.8731537894442709,0.8926411684463533,0.9600971921402969,0.8884530972912978,0.9363757955634829,0.8836505417394983,0.8938774640028938,0.7539177372395434,0.49951142496219897,-0.08308933538150036,0.7878989766764194,0.866582184522305,0.6284057486259387,0.8453108561512703,0.7377011171319776,0.5283285326459912,0.9268502528829333,0.015255509606541361,0.4722617493256405,-0.3450637377163473,0.893637360103967,0.8829096898535158,0.7745457389966351,-0.37615452133049304,0.8237825754270426
AYI,0.9620769166217452,0.9031476587865769,0.8312264850559511,0.9590374704974804,0.9668802540898255,1.0,0.9634494333614134,-0.418995164062344,0.9458448176945372,0.1085706064715234,0.9551786652047551,0.7642073508953038,0.86170809320404,0.8793270008732519,0.9366068990822397,0.7712538494759943,-0.42803798710100144,0.8156246463430306,-0.5224750159982061,0.9842587110373632,0.5298603621482103,0.9607102586830532,0.9062833531687946,0.07977772459701986,-0.2930889016002396,-0.7855990093379399,-0.7766664205337349,0.9533243828656599,0.9231708353247101,0.963154246529362,0.9780536312695682,0.5029734439838867,0.7556828022157365,0.8376255883983557,0.8098365718092415,0.9892286410257655,-0.15930377941934143,0.6292233425700682,0.7464809415573148,0.9831327694739619,0.6061512120343141,0.9412820160693973,0.7734347886964451,0.8469586787672527,0.8041099460972561,0.9286404607183435,0.8629324820792713,0.7451727788303747,0.9639320147275974,0.5791043493878524,0.8091777390221926,0.7151004580675577,0.9488860348874707,0.9357081760637386,0.7542998153568953,0.8301169605607632,0.8856481342501231,0.8211558755403516,0.8148758898244671,0.9436582585080293,0.8048014782166071,0.9044235169431165,0.55183920173119,0.9185858005144061,0.7831017217854895,0.7709794535530693,0.9155264449921031,0.6317934402072503,0.8826642319085828,0.9311887374645526,0.703399776184224,0.7396204531610494,0.8533831757581478,0.9494232178171077,0.03777553110158047,0.7379555084116273,-0.4863821853068331,0.5526506550111723,0.7113664584749869,0.874115448576084,0.8944326007358777,0.3705314156629677,0.9014361522447766,0.9806432050009796,0.9379824606605166,0.8844146741714617,0.8238943102366743,0.9238236439977384,-0.36208984413591866,0.938537249221561,0.9178179562677737,0.7994172419508997,0.8786839316868681,0.8710627836679068,0.9323884304772617,0.9519269598587156,0.8723881083045759,0.9282493495047632,0.9036229504043903,0.9537351208756703,0.631942678345189,0.6411721643152448,0.7214840179652672,0.9137159048588996,0.915976646192288,0.9524086808058908,0.8671646862800303,0.9206523741608588,0.9122632349429702,0.7210929231605725,0.9717566675066017,0.8843976660016625,0.8717804366685055,0.9548032293474772,0.9422127954850533,-0.33557039722278403,0.9580342143578,0.6770262001645206,0.7600075294409497,0.9533671067202926,0.6520856808479835,0.2019423453518938,0.9103456124907107,0.9486831923537923,0.8107933415777081,0.8731970052969232,0.8962388595428031,0.476816717632792,0.9542080539028719,0.40674453558718465,0.9623162445360848,0.7640828292508834,0.8635928322853921,0.9383468022110842,0.9441212540072327,0.9514323319930169,0.9210742859064219,0.9635346536432466,0.9552536595090948,0.3847104638957805,0.7919977415322881,0.7914731909060483,0.9696008050207976,0.9235326016408412,0.945689828732751,0.8963976131446104,0.27920237379544693,0.9393653742084322,0.871890469557183,0.7757174183380329,0.960206788566422,0.9267487562921845,0.8078207608768604,0.840235973223818,0.9587115425740182,0.8757688219595122,0.9022461997538825,0.7461352869077259,0.8348541559549847,0.7551012541128784,0.9496002706520561,0.9026171781343812,0.8958587843802807,0.8694739602091522,0.429199087152121,0.9658909376153303,0.8176098400600517,0.7651694864124843,0.7811061110570017,0.9393180858478366,0.95156266431051,0.9730617903442161,0.9191636207212003,0.9444509701094238,0.915108875026337,0.8860130364878426,0.7459418388666599,0.47477147556100857,-0.03152040749876684,0.8301944948207546,0.9132962300737613,0.6944380148385308,0.8913390593284514,0.8402891690069849,0.5446556164874379,0.9430226544927317,0.1294839939736516,0.8649862643138237,-0.1786824786019422,0.9046123715388701,0.8734037409253537,0.8227740299321504,-0.30661649615567044,0.8826455262736655
ADBE,0.9318980889607001,0.8885091123239783,0.8683431462163564,0.9247704403257955,0.9394715644345698,0.9634494333614134,1.0,-0.3361504116662166,0.9196468806153477,-0.06228941530858722,0.9569849437990721,0.8141643680534619,0.8744231717977522,0.6761556053731177,0.9237237569390989,0.3766304515586868,-0.24029149454934964,0.7725856670732171,-0.49277413719972385,0.9612798691822452,0.6201823056445739,0.9320802481541662,0.8870134917641489,0.24485776027605155,-0.11811993391882677,-0.7137128573235031,-0.7190415923942415,0.9342127317978541,0.9533137732600988,0.9235772215426273,0.9348335434213336,0.569623539821501,0.7889467512623988,0.840417680551285,0.8393942889108248,0.9595100042414356,-0.008343916703236183,0.709508091476425,0.7701144330194277,0.9352282769334161,0.6308886856342414,0.9408269407066985,0.7795279580196706,0.7667716301383075,0.820179818264743,0.917434600421577,0.8590982266159373,0.7486533903098169,0.9554058028721555,0.6835002805010603,0.8250151832654472,0.7602575487214422,0.9314700572613204,0.8957374524167098,0.7272869720705329,0.6946541604895349,0.8797649381110562,0.783832369896345,0.8877024837874087,0.907936792959128,0.8063770965290838,0.9298806514032587,0.5782701428217698,0.897756545865868,0.8247085714371137,0.7649828161599195,0.8701356104284915,0.7668861071750143,0.8542113645786282,0.8795911303577107,0.7852810175238716,0.8471495802596374,0.8687397936908253,0.9052466746618352,0.22393494413639758,0.74833425758413,-0.46085982492811256,0.46323525754869344,0.730165583836797,0.8282172812429685,0.9080435264320328,0.4573918352063723,0.9021134186422313,0.9629685810162019,0.8849851051120236,0.7732251129805691,0.845580611379359,0.8890409816086303,-0.23981844800152288,0.9156855963821606,0.8944502747389669,0.8562635409034359,0.8769657018366092,0.9128145289604422,0.9051440346860679,0.8961046039458713,0.8920103890912879,0.868970652330121,0.8958929518516442,0.9115786064053975,0.7218148015393218,0.6858837259945184,0.7676669104438307,0.9254097790121544,0.9100846152881977,0.9180554502445315,0.866191212239925,0.8896522622058656,0.7900211555628635,0.7935729338719721,0.9447494338007325,0.8207480907631356,0.8483266413607512,0.955663551951128,0.9026817393995064,-0.0333771192206648,0.9274213535155409,0.7936589126172446,0.7407114316088705,0.9395857938478519,0.6932571275590548,0.1771558225498303,0.845516407745971,0.9052284793755945,0.8274091457289999,0.8679630526364638,0.9168992940736299,0.4994241344463401,0.8077169208798045,0.5797983659333605,0.9541318452735376,0.7731181607902459,0.4436734153596665,0.8931022554373212,0.9303092482966725,0.9215639084180377,0.8757183085828546,0.9263490283714056,0.9286938559673195,0.5211793035200228,0.8231470838571088,0.8072912014435135,0.9400741015090589,0.88526720921346,0.8951576381540275,0.911710993328907,-0.6469665517818548,0.9175047076243115,0.8574325373454293,0.8313489797228317,0.9420270296497325,0.915291616332846,0.8333629548819276,0.8441827864948526,0.9248250740085449,0.8617170835735741,0.8811471089157733,0.8380090119709512,0.8045093258413137,0.7437547891952082,0.45100540272253276,0.90644410172297,0.8568167051991427,0.8285289630724197,0.4583182242605982,0.9627931753991084,0.8412363518125087,0.8387332901332116,0.7458892904420581,0.9380473638368902,0.934424642933359,0.9390983253672964,0.8987303924705823,0.9001196857417776,0.9212269353044025,0.8456435526542134,0.7857581636587171,0.5652792297616046,0.10002698398611938,0.8554425006890563,0.9151800586036121,0.718710975346828,0.8879310820894984,0.8339338637503886,0.575802790784879,0.9065625408640221,0.22411955129735323,0.6015273147818714,-0.1689680830686323,0.9311465193495996,0.8339097340544023,0.8824956001647426,-0.1945887446007171,0.8713669024241576
